price,total sq. ft.,days to sell,zip code,bedrooms,bathrooms,half bathrooms,year built,garage
197437,1693,28,76114,2,0.0,0,1975,True
72493,3170,21,75052,5,4.0,1,1971,False
343842,3066,194,76002,3,5.0,1,1942,False
216414,2226,31,76126,2,0.0,0,1950,True
314866,1438,55,76020,3,2,0,1958,True
374853,1778,23,76120,2,2.0,1,1983,False
362439,1684,3,76120,3,0.0,0,1946,False
316380,3131,321,76140,3,0.0,0,1981,False
300667,2717,13,76135,3,3.0,1,2000,True
400928,2195,26,76028,2,3.0,1,1986,False
192445,1669,285,76114,4,0.0,0,2014,False
232369,1400,0,76117,2,2,0,1979,False
435615,2925,104,76028,3,0.0,0,1981,True
234714,1208,105,76117,2,1,0,1984,False
311265,1150,20,76020,2,2,0,2006,False
188027,2772,2,76126,2,3.0,1,1974,False
806310,1413,68,76126,3,1,0,1944,False
249362,5315,351,76109,6,6.0,1,1997,True
232927,1369,38,76117,2,2,0,1983,False
578129,1843,70,76180,2,0.0,0,1980,True
366022,1337,45,76120,2,2,0,1977,False
232871,1316,192,76114,3,2,0,1981,False
346555,2369,22,76002,4,3.0,1,2013,True
1953755,3190,3,76092,3,5.0,1,1986,False
403127,3176,173,76040,5,3.0,1,1991,False
714227,3494,292,76052,4,0.0,0,1998,False
352543,2995,2,76017,5,3.0,1,1950,False
369590,1392,26,76120,2,1,0,1975,False
353381,1412,4,76036,3,1,0,1931,False
231327,1255,220,76117,2,2,0,1967,False
778851,4518,83,76052,7,5.0,1,1976,False
258987,1333,159,76114,2,1,0,1967,False
232047,1316,65,76117,2,1,0,1976,True
597617,2984,46,76052,5,5.0,1,1989,False
567724,1930,74,76028,4,2.0,1,1977,False
272068,1750,164,76140,4,0.0,0,1993,True
345392,1464,158,76013,3,1,0,1934,True
49403,2714,42,76244,4,0.0,0,1951,False
363832,1391,100,76120,2,2,0,1974,True
807626,2836,14,76052,3,0.0,0,1951,False
386175,1272,216,76020,2,1,0,2000,True
72683,2093,9,76244,3,0.0,0,2005,True
374854,1769,48,76020,3,2.0,1,1979,False
259387,1051,131,76028,3,1,0,1973,False
359775,1648,94,76120,4,2.0,1,1931,False
290229,3232,317,76028,3,4.0,1,2007,False
145645,2336,71,75052,3,3.0,1,1963,True
365757,1413,233,76107,3,2,0,1947,True
2187594,4249,376,76092,5,5.0,1,1986,False
271635,1009,212,76140,2,1,0,1948,True
259193,1030,42,76013,3,2,0,1940,True
302082,2302,44,76036,3,0.0,0,1976,True
596955,1301,344,76040,2,2,0,1993,False
391045,1848,58,76036,4,0.0,0,2001,False
348182,6970,11,76109,6,4.0,1,1987,False
288959,3013,39,76140,5,3.0,1,1937,True
289078,2307,217,76140,3,0.0,0,1994,True
894569,4145,365,76126,5,5.0,1,2006,False
621560,3707,243,76092,3,0.0,0,2008,True
410942,4420,30,76109,5,5.0,1,2000,True
280796,1794,242,76020,4,0.0,0,1977,True
321910,1881,25,76020,4,0.0,0,1982,False
335639,1807,40,76036,4,0.0,0,2003,True
69111,2277,52,76244,3,0.0,0,1962,True
299755,1760,5,76036,4,2.0,1,1971,True
523261,2410,7,76126,3,3.0,1,1963,True
769914,1349,172,76052,2,1,0,1996,True
275700,1363,11,76135,2,1,0,2003,False
337289,1589,155,76036,2,2.0,1,1957,False
126123,2438,29,75052,4,0.0,0,1940,False
188410,1332,154,76114,2,2,0,1970,False
221407,1121,16,76114,3,1,0,1997,True
425606,2576,160,76135,4,0.0,0,1952,True
230967,1908,5,76114,3,2.0,1,1944,True
374938,3064,129,76017,5,4.0,1,1997,False
378428,1328,60,76017,2,1,0,1936,True
559196,3200,158,76126,5,4.0,1,1988,True
318137,3000,167,76040,5,5.0,1,1989,True
271706,1994,199,76020,4,3.0,1,2001,True
388245,6459,385,76109,6,6.0,1,1976,True
198584,3439,0,76040,4,3.0,1,1955,False
701808,2829,15,76028,5,5.0,1,2001,False
348272,2938,138,76135,5,3.0,1,1960,True
228338,1354,120,76117,2,1,0,1987,True
231245,1319,127,76117,3,2,0,1943,False
243070,2102,72,76114,4,2.0,1,1977,False
1064729,4585,113,76092,8,5.0,1,2010,False
46599,1978,194,75052,4,3.0,1,1937,False
190021,9426,189,76109,7,5.0,1,1985,True
507489,2598,163,76135,3,3.0,1,1982,True
346685,1201,291,76107,2,1,0,1971,True
70278,3494,156,75052,4,5.0,1,1936,True
191631,2756,284,75052,3,2.0,1,1989,True
357253,2890,201,76017,4,4.0,1,1930,False
299909,1466,14,76020,2,2,0,1975,False
354652,1147,8,76020,2,1,0,2009,False
328369,2842,131,76017,3,3.0,1,1996,False
494620,2212,233,76109,3,0.0,0,1944,False
64792,1864,178,76244,4,0.0,0,1999,True
287840,1197,6,76036,3,1,0,1982,False
340449,1171,104,76013,2,1,0,2010,False
427321,2334,0,76135,4,3.0,1,1953,True
381072,2811,34,76135,5,0.0,0,1963,True
576480,2476,19,76028,2,0.0,0,1958,False
305370,3181,103,76002,4,3.0,1,1969,False
846473,2496,90,76135,2,2.0,1,2000,False
116567,3074,188,76135,5,5.0,1,1988,False
362617,2157,247,76002,2,3.0,1,2010,True
350384,1300,109,76107,2,1,0,1938,False
333031,2112,97,76002,2,0.0,0,1968,False
281892,2311,231,76002,2,0.0,0,1938,True
269923,1661,119,76036,2,2.0,1,1998,False
393824,2269,93,76036,3,0.0,0,2014,False
413419,10541,0,76109,6,5.0,1,2007,True
383978,2462,18,76052,3,0.0,0,1947,True
347978,2060,285,76020,4,2.0,1,1944,False
589232,3347,137,76126,5,5.0,1,1951,True
200410,2278,100,76244,2,2.0,1,1967,True
82836,1338,29,75052,2,2,0,2011,False
371426,1438,10,76120,3,2,0,1960,True
101359,2723,164,76244,2,2.0,1,1948,False
309764,2976,185,76140,4,0.0,0,2018,False
227475,2766,259,76040,4,0.0,0,1946,True
519500,1741,25,76180,2,0.0,0,1997,True
343991,1473,47,76020,2,2,0,1937,True
344271,1136,130,76013,2,2,0,1932,True
353313,1377,63,76107,2,2,0,2018,True
358703,1386,8,76120,3,2,0,1935,True
234406,1281,0,76117,3,1,0,2007,True
303667,1882,177,76036,4,2.0,1,1930,False
229699,1331,144,76117,2,1,0,1956,True
331001,1380,79,76107,3,2,0,1946,True
407608,7728,78,76109,7,5.0,1,1979,False
585783,1659,124,76135,3,0.0,0,1985,True
632529,2368,11,76040,3,3.0,1,1942,False
227610,1361,2,76117,3,1,0,1937,True
346462,1128,327,76107,3,2,0,2018,False
278927,1309,118,76140,2,2,0,1964,False
511750,1374,234,76028,3,1,0,1952,True
894897,4346,131,76092,8,5.0,1,1985,False
579983,2749,66,76126,4,2.0,1,1949,True
509350,1631,122,76040,4,2.0,1,1930,True
343619,1401,41,76036,2,1,0,1933,False
155789,1314,12,76114,3,1,0,1931,True
264417,1820,11,76020,4,0.0,0,1942,True
197534,1154,325,76114,3,2,0,1968,False
138769,2315,51,76244,3,0.0,0,2011,False
575310,3211,37,76028,4,5.0,1,2003,True
343239,2056,60,76036,4,0.0,0,2005,False
449146,2576,267,76017,3,0.0,0,1933,False
381454,1912,121,76020,3,2.0,1,1971,True
162722,2360,2,76244,4,2.0,1,1944,True
308304,2786,155,76140,2,0.0,0,1988,True
306733,1682,4,76036,2,0.0,0,2011,True
115714,1900,122,76244,3,0.0,0,1973,False
376014,2275,127,76036,4,0.0,0,1960,True
749871,2985,8,76126,3,0.0,0,1933,True
277077,2448,178,76140,4,0.0,0,1982,True
333481,1471,62,76107,3,2,0,2000,True
336008,1762,114,76036,3,0.0,0,1977,False
407009,2040,60,76020,2,2.0,1,1947,True
439660,2099,31,76036,4,3.0,1,1955,True
445037,2049,59,76017,2,0.0,0,2003,True
214568,2016,43,76114,3,0.0,0,1959,False
225550,1347,16,76114,3,2,0,1943,True
345189,1264,70,76002,3,2,0,1991,False
473343,2220,268,76135,2,2.0,1,1955,True
277275,2500,150,76002,4,3.0,1,1977,False
416821,3756,369,76052,4,4.0,1,1965,True
120601,1659,344,76020,3,0.0,0,1980,False
582168,1879,261,76180,4,0.0,0,1976,True
347466,1886,38,76013,3,3.0,1,1938,True
673170,1333,2,76040,2,2,0,1972,True
419186,2052,21,76135,2,0.0,0,1938,False
326164,4402,294,76109,7,4.0,1,1948,True
482546,8016,7,76109,8,4.0,1,1999,False
288035,1988,118,76036,2,0.0,0,2000,False
558350,2999,4,76135,3,4.0,1,2000,True
354981,1879,233,76036,3,3.0,1,1939,True
310301,1755,191,76180,2,3.0,1,1962,True
1483491,5197,5,76092,7,5.0,1,1982,True
283266,2694,58,76036,3,0.0,0,2012,True
563834,6192,11,76109,6,6.0,1,1996,False
47027,3055,336,76244,5,3.0,1,1992,True
329404,1602,81,76107,2,0.0,0,2006,False
382149,1305,118,76020,3,2,0,1975,True
416704,2050,377,76180,2,3.0,1,1942,False
367857,2204,121,76002,3,2.0,1,1944,True
490305,1682,258,76180,2,0.0,0,1978,True
354451,2686,155,76126,3,2.0,1,1994,False
198805,1754,77,76020,4,0.0,0,1956,False
561653,3126,91,76126,3,3.0,1,1942,False
782051,2448,54,76135,4,0.0,0,1994,False
337517,2362,190,76036,3,0.0,0,1943,False
1310444,4236,30,76092,8,4.0,1,2001,False
440464,2051,129,76002,4,2.0,1,1936,False
89786,2233,247,76244,3,3.0,1,1985,False
972530,2012,24,76126,2,0.0,0,2003,False
513192,1538,259,76040,2,2.0,1,2005,False
343412,1973,112,76017,2,0.0,0,2000,True
370213,1758,147,76036,2,0.0,0,1952,True
720678,4387,0,76052,7,6.0,1,2012,True
282012,2024,8,76017,3,2.0,1,1956,False
304887,2031,94,76036,4,0.0,0,1936,False
253364,1416,35,76013,3,2,0,1938,False
285001,2116,115,76020,4,3.0,1,1938,True
548072,4542,75,76092,7,5.0,1,1974,False
364726,1266,11,76107,3,2,0,1967,False
382777,2233,315,76020,2,2.0,1,1999,False
526687,1595,138,76040,2,0.0,0,1945,True
191320,5208,68,76109,7,5.0,1,1969,False
450100,1802,58,76002,4,3.0,1,1944,True
231955,1705,116,76180,3,0.0,0,1996,False
228980,1198,4,76117,3,1,0,1960,False
497189,3993,1,76052,3,5.0,1,1939,True
460630,1782,53,76180,2,0.0,0,1935,True
357270,1488,82,76120,2,1,0,1939,True
290380,2042,19,76140,2,3.0,1,1950,True
338572,1430,191,76107,3,1,0,1949,True
532533,5444,97,76109,5,4.0,1,1969,True
1182964,4525,358,76092,7,6.0,1,1937,False
208643,1304,2,76114,3,1,0,1968,False
238371,2403,61,76135,3,0.0,0,1957,True
317406,1869,63,76180,4,0.0,0,1972,True
374705,1885,275,76120,3,0.0,0,1985,False
341836,1672,69,76036,3,3.0,1,1968,False
1013249,3122,89,76092,3,4.0,1,1994,False
352213,1370,17,76107,2,2,0,1967,True
226816,1364,122,76117,3,1,0,1982,False
137216,1090,442,76109,2,2,0,1941,True
184065,1767,2,76114,2,0.0,0,2005,False
1525721,3245,251,76092,4,5.0,1,1969,True
884844,4612,1,76092,5,4.0,1,2018,False
668498,1208,207,76040,2,2,0,1994,False
1125946,5534,216,76092,5,6.0,1,1940,False
356891,1271,129,76107,3,2,0,2018,True
475647,2449,51,76020,3,0.0,0,1962,True
348324,1418,106,76017,2,1,0,1995,True
692571,2549,41,76052,3,0.0,0,2016,True
469967,1657,43,76002,3,3.0,1,2010,False
235992,1692,167,76020,4,0.0,0,1953,False
251833,1735,384,76013,3,3.0,1,1995,False
317286,1731,263,76036,4,0.0,0,1997,False
1459897,4335,102,76092,6,4.0,1,1993,True
221818,2190,47,76140,4,0.0,0,1994,False
306407,1580,155,76013,2,0.0,0,1931,False
415451,2720,140,76052,4,2.0,1,1965,True
38341,2092,71,76244,2,3.0,1,1960,False
328106,3470,2,76040,5,3.0,1,1989,False
221371,1380,59,76114,3,2,0,1999,True
295722,2480,99,76020,2,3.0,1,1984,True
418152,2383,137,76017,2,3.0,1,1963,False
728201,3504,56,76052,4,0.0,0,1978,True
401178,1759,120,76036,2,0.0,0,1984,False
189592,1487,65,76114,3,2,0,1999,True
82040,1752,228,76180,2,3.0,1,1999,False
265384,1983,30,76013,3,3.0,1,1967,True
379099,1385,43,76120,2,2,0,2017,False
263354,2042,244,76140,3,0.0,0,1948,False
1031015,4711,130,76092,8,6.0,1,1968,True
394361,2125,11,76028,4,3.0,1,2009,True
565204,2384,103,76135,3,2.0,1,2012,True
297424,4977,104,76109,7,4.0,1,1949,True
579190,3684,4,76052,3,5.0,1,1935,True
598727,3794,62,76052,3,4.0,1,2015,True
32938,1981,239,75052,3,3.0,1,1930,True
507391,1864,14,76180,4,0.0,0,1942,False
285443,1786,246,76180,2,0.0,0,1980,False
497999,3324,81,76017,3,5.0,1,2003,True
503651,2653,320,76052,4,3.0,1,1939,False
428464,2610,354,76052,3,0.0,0,1964,False
202946,2235,0,76040,3,0.0,0,1980,True
379381,3464,154,76017,4,4.0,1,1940,False
340457,1556,78,76140,2,2.0,1,2001,False
415343,2598,66,76002,3,2.0,1,2002,False
342990,2766,80,76017,4,2.0,1,1976,True
363643,3978,8,76017,5,4.0,1,1994,False
370957,1311,22,76107,2,2,0,1990,False
228650,1317,78,76117,3,1,0,2010,False
281277,1252,160,76013,2,2,0,2001,False
316466,1688,167,76180,3,2.0,1,2014,True
407699,3285,145,76017,4,5.0,1,1937,False
227104,1325,78,76117,3,2,0,1996,False
355611,2246,81,76002,4,3.0,1,2013,False
383586,2425,48,76028,2,0.0,0,1963,True
282227,1729,3,76013,4,2.0,1,1932,False
640366,4381,26,76052,8,4.0,1,1992,True
391374,2290,2,76028,3,2.0,1,1947,False
113024,1834,20,76180,2,0.0,0,1970,False
349216,1252,33,76107,3,1,0,1976,True
1252580,6292,192,76092,7,5.0,1,2005,True
328930,1869,1,76180,4,3.0,1,1999,True
264496,1621,122,76013,2,2.0,1,1973,False
421910,1634,205,76040,2,3.0,1,1963,True
1165693,2999,28,76092,4,3.0,1,1932,True
192396,1049,196,76114,2,2,0,1993,True
1261366,3064,47,76092,4,3.0,1,1941,False
1207740,3983,1,76092,3,3.0,1,1982,True
415500,3771,105,76052,3,5.0,1,1986,True
253203,2843,11,76140,4,4.0,1,1991,False
232043,1284,38,76117,2,1,0,1980,False
324910,1590,20,76036,4,3.0,1,1944,True
368105,2947,133,76002,4,5.0,1,1983,True
1596175,5916,89,76092,8,5.0,1,1958,False
664929,4930,364,76052,6,5.0,1,2010,True
235278,1346,197,76117,3,2,0,2017,True
229827,1500,113,76140,4,0.0,0,1952,False
236118,1281,45,76117,3,1,0,2004,True
674012,2222,94,76052,4,0.0,0,1982,False
363080,1843,57,76120,4,0.0,0,1989,False
629608,3311,3,76126,4,4.0,1,1986,False
556215,5427,129,76052,8,5.0,1,1946,True
379094,1350,41,76028,2,1,0,1967,True
84950,2074,4,75052,2,2.0,1,1972,True
338797,3919,1,76052,3,4.0,1,2010,False
218642,1936,38,76114,4,2.0,1,2013,True
362668,1826,59,76180,2,0.0,0,1958,False
365677,1741,292,76002,4,2.0,1,1990,False
358122,1205,223,76107,2,1,0,1975,False
489707,2100,52,76135,2,0.0,0,1941,False
352396,2048,119,76017,4,0.0,0,1966,False
143683,1905,26,76114,3,0.0,0,1936,False
331525,3163,144,76002,4,0.0,0,1932,False
345000,3038,54,76017,3,3.0,1,1944,False
50668,2149,303,75052,3,0.0,0,2016,False
368864,3632,195,76002,4,5.0,1,1979,True
28654,2670,206,75052,4,3.0,1,2017,False
319424,1358,4,76107,3,1,0,1997,True
294715,3221,112,76109,5,4.0,1,1999,True
271328,2586,31,76002,4,0.0,0,1998,False
356223,5997,162,76109,8,5.0,1,1988,True
135835,1750,24,75052,4,2.0,1,1959,False
299869,2237,71,76140,3,0.0,0,1961,True
1285232,3607,235,76092,3,4.0,1,1953,False
351836,2459,13,76002,2,0.0,0,1930,True
878524,3870,25,76092,3,5.0,1,2003,False
310017,1967,10,76020,3,0.0,0,1984,True
221782,2052,22,76020,3,2.0,1,1936,False
518069,2123,30,76126,3,3.0,1,1944,False
332612,1608,227,76013,2,3.0,1,2015,True
104855,1325,10,75052,2,1,0,1942,True
390947,2087,9,76180,2,0.0,0,1958,True
387525,1503,0,76036,3,2.0,1,2016,False
671867,2408,198,76135,4,3.0,1,1998,True
357490,1434,215,76120,2,1,0,1989,True
298937,2063,110,76036,4,2.0,1,2004,True
413760,3286,115,76017,3,4.0,1,1959,True
1139976,4401,70,76092,6,5.0,1,2015,True
310503,1698,65,76040,2,0.0,0,1990,True
382776,3882,135,76017,4,5.0,1,2003,False
221063,2809,18,76040,4,3.0,1,1972,False
407858,1912,66,76028,3,3.0,1,1940,True
231774,1825,34,76020,3,2.0,1,1975,False
313944,1484,56,76036,3,2,0,1941,True
245722,2018,2,76114,2,3.0,1,2017,True
489242,3445,356,76052,3,4.0,1,2017,True
374946,1831,238,76180,3,0.0,0,1998,False
317189,2041,105,76020,3,2.0,1,1978,True
361046,1231,42,76120,2,1,0,1990,True
74671,2627,190,75052,2,3.0,1,2003,True
428293,9170,15,76109,7,6.0,1,1973,False
519765,1829,99,76126,3,0.0,0,1974,True
215236,2611,119,76140,4,2.0,1,1933,True
342603,2330,78,76002,4,0.0,0,1985,True
458230,4528,351,76052,7,4.0,1,1931,True
619246,1703,79,76040,2,0.0,0,1987,True
56303,2494,91,75052,3,0.0,0,1962,True
171954,1081,18,76244,2,2,0,1997,True
480057,1836,35,76180,3,3.0,1,2001,False
254661,9177,90,76109,5,5.0,1,2017,False
415712,1949,72,76180,3,3.0,1,1994,False
294847,2193,38,76002,3,0.0,0,2011,False
618031,4176,28,76052,6,6.0,1,1953,True
329482,1473,117,76002,2,1,0,1999,False
47630,2032,206,75052,4,3.0,1,1933,False
913855,3014,113,76126,4,0.0,0,1932,False
272345,1448,222,76036,2,1,0,2001,True
366347,1518,109,76120,2,3.0,1,2007,True
456046,3495,12,76135,5,5.0,1,1954,False
317503,1878,107,76028,2,0.0,0,2006,True
530075,2491,0,76040,4,2.0,1,1976,True
380683,3288,0,76002,4,4.0,1,1962,True
70146,1321,2,76020,3,1,0,1950,True
492927,1922,325,76180,3,2.0,1,1951,True
640323,1992,14,76052,2,2.0,1,2010,False
317767,2110,36,76036,2,2.0,1,1997,True
293612,1900,4,76036,3,0.0,0,1997,True
475259,2204,34,76052,4,0.0,0,1972,True
100392,3031,101,75052,3,4.0,1,1986,True
347734,1634,34,76120,2,0.0,0,1996,True
57735,2312,9,75052,4,3.0,1,1969,False
216515,1536,212,76114,4,3.0,1,1982,True
347928,1480,205,76120,2,2,0,1977,False
267101,1978,161,76114,4,3.0,1,1965,True
373148,1546,83,76107,2,3.0,1,1979,True
344462,1578,315,76120,3,0.0,0,1965,True
608008,3369,281,76040,5,0.0,0,1999,False
533122,3919,73,76052,4,3.0,1,2003,False
476085,2870,62,76126,5,0.0,0,1959,True
116246,1310,300,76020,2,2,0,1964,True
326312,2004,149,76036,3,0.0,0,1980,True
352886,1544,376,76180,3,0.0,0,1988,True
252180,1396,227,76114,2,2,0,1964,False
133717,1647,229,76114,3,2.0,1,1940,True
620762,1763,168,76040,2,0.0,0,1986,True
170733,3515,103,76244,5,4.0,1,1971,True
244189,1445,346,76114,2,2,0,1979,False
468878,2122,6,76126,3,0.0,0,1963,False
482299,2492,79,76028,4,2.0,1,2009,False
296292,1310,183,76013,2,2,0,1941,False
264068,2376,14,76140,4,0.0,0,1965,False
233845,1748,1,76013,2,2.0,1,1971,False
331182,3000,213,76244,5,5.0,1,2013,False
237128,1717,87,76180,2,0.0,0,2017,False
531098,3628,279,76052,3,3.0,1,1997,False
356888,1865,13,76020,4,0.0,0,2011,True
234653,1365,80,76117,3,1,0,1982,False
956487,4099,3,76092,5,4.0,1,2010,True
234024,1365,165,76117,3,1,0,2003,False
301741,1808,12,76013,2,0.0,0,1961,False
329371,1657,214,76002,3,0.0,0,2005,False
469455,1886,3,76180,2,3.0,1,1953,False
406543,2499,32,76002,4,3.0,1,1954,False
537977,3142,150,76126,3,5.0,1,1943,True
320824,1490,73,76107,2,2,0,1931,True
358975,1222,224,76107,3,1,0,2004,False
250796,1750,2,76036,4,0.0,0,1973,False
446607,3228,173,76017,3,4.0,1,1985,True
303373,3734,124,76109,5,5.0,1,1989,False
672557,1314,202,76040,2,1,0,1987,True
361724,2198,124,76036,4,0.0,0,2006,True
388791,3125,8,76017,5,4.0,1,1968,False
317125,1964,21,76036,2,2.0,1,1956,False
322434,1386,44,76107,2,1,0,1960,False
250403,1679,16,76013,2,0.0,0,1939,False
109970,1375,26,75052,3,1,0,1930,True
138397,1945,10,76028,4,0.0,0,2010,False
308066,2167,5,76140,2,3.0,1,2009,True
406949,1410,85,76107,2,2,0,1966,False
80204,1622,386,75052,2,3.0,1,1994,True
231150,1346,57,76117,3,1,0,1964,False
257718,4969,276,76109,5,4.0,1,1989,False
506978,2992,8,76028,4,0.0,0,1961,True
297891,1705,33,76002,4,2.0,1,1944,False
211927,1468,2,76114,2,1,0,1983,False
176579,1496,53,76114,3,2,0,1945,True
687616,2530,141,76126,4,3.0,1,2001,False
290656,1449,21,76040,3,2,0,2011,True
298071,2036,34,76036,2,0.0,0,1974,True
546932,1121,60,76109,2,2,0,1992,True
325537,5095,80,76109,7,5.0,1,2004,False
281885,1093,215,76013,3,2,0,2017,False
445159,1318,120,76135,2,2,0,2018,True
632303,2614,11,76126,4,0.0,0,1948,False
582541,3799,100,76126,3,5.0,1,1960,False
349996,1543,132,76120,3,3.0,1,1936,False
326328,1414,247,76107,2,1,0,1985,True
318794,1885,349,76040,2,0.0,0,1984,True
354401,3629,25,76002,4,5.0,1,2005,True
110575,1385,3,75052,3,2,0,1993,False
360449,1307,2,76036,3,2,0,2014,True
336675,1332,315,76107,3,2,0,1999,True
279840,1999,165,76140,3,2.0,1,2009,True
346599,5086,8,76017,7,4.0,1,1956,False
209711,1080,11,76114,3,1,0,1952,False
67881,1466,129,76040,2,2,0,1953,True
332323,1300,14,76107,2,2,0,1954,True
319541,1240,311,76028,3,1,0,1963,True
369062,1774,257,76120,2,2.0,1,1965,True
168337,1243,129,76114,2,2,0,1944,False
358672,1291,52,76107,2,1,0,1953,False
261677,1933,96,76013,3,2.0,1,1958,False
348384,2619,57,76002,2,0.0,0,1964,True
550854,1757,176,76040,2,2.0,1,2018,True
329073,3285,46,76002,4,0.0,0,1963,False
236845,1266,128,76109,2,2,0,1934,False
246313,1132,186,76114,2,2,0,1958,False
335054,2220,36,76126,3,0.0,0,1934,True
284177,1384,6,76036,3,1,0,1941,False
349418,1400,20,76107,3,1,0,1950,True
220496,1210,5,76114,3,1,0,1948,False
622998,1977,23,76040,4,3.0,1,2010,True
486164,2031,61,76126,3,2.0,1,1970,True
187119,2773,60,75052,4,0.0,0,1940,True
114617,2323,242,75052,2,0.0,0,1998,False
377280,2159,57,76126,3,0.0,0,1980,False
537774,2622,26,76040,3,0.0,0,1983,False
320272,1967,60,76002,2,0.0,0,1996,True
336603,1292,128,76107,2,1,0,1999,True
1190004,4722,13,76092,8,6.0,1,1986,True
746249,1946,46,76052,3,3.0,1,1953,False
474148,1863,6,76180,2,3.0,1,1966,False
340617,1159,24,76107,2,1,0,1964,False
406473,1465,51,76036,3,2,0,2008,False
227945,1365,149,76117,2,1,0,1982,False
445632,1942,227,76028,3,0.0,0,2015,False
501586,9875,87,76109,6,4.0,1,1978,False
406687,2303,16,76020,2,3.0,1,1949,False
85166,2592,219,76244,3,3.0,1,1961,True
228490,1325,150,76117,2,2,0,1962,True
190176,1739,127,76020,2,2.0,1,1995,False
734301,3086,287,76052,5,5.0,1,1997,True
1118269,4759,283,76092,6,5.0,1,1980,True
145474,1636,4,76244,2,3.0,1,1999,True
275453,1123,89,76140,3,2,0,1934,True
318982,1052,68,76040,3,1,0,1990,True
300721,1776,26,76036,4,0.0,0,1967,False
78384,2097,117,75052,2,0.0,0,2007,False
832434,3706,107,76126,5,4.0,1,1953,False
480910,3438,73,76052,3,0.0,0,1988,False
1687202,5486,35,76092,7,5.0,1,1961,False
469452,1731,15,76180,3,2.0,1,1954,False
372074,1431,143,76107,2,1,0,2003,False
370716,2259,170,76036,4,3.0,1,1944,True
422374,1431,107,76020,2,2,0,2009,True
1319222,2892,100,76092,4,5.0,1,2002,True
195698,2036,207,75052,4,0.0,0,1974,False
810604,2389,121,76126,4,0.0,0,1999,False
484537,2459,29,76052,4,2.0,1,1991,True
276955,1660,63,76020,3,0.0,0,1997,True
293871,2446,5,76140,2,2.0,1,1957,False
621001,2803,125,76135,3,0.0,0,2003,True
107436,2475,222,75052,2,3.0,1,2010,False
414075,1656,285,76020,2,2.0,1,1949,True
521089,2632,339,76052,3,0.0,0,1977,False
561821,2474,61,76126,2,0.0,0,1990,False
301605,1610,45,76013,4,0.0,0,1933,True
267663,1736,23,76020,3,0.0,0,1992,False
347799,1212,112,76013,2,1,0,1951,True
337030,1922,125,76036,4,0.0,0,1953,False
172820,3655,188,76244,4,3.0,1,2005,False
255796,2508,32,76140,2,0.0,0,2009,False
558721,6469,69,76109,8,4.0,1,2006,False
359035,2433,94,76028,2,2.0,1,1934,True
363005,2435,169,76109,4,2.0,1,1951,True
205041,1093,2,76114,3,1,0,2016,True
351985,1441,377,76107,2,1,0,1954,True
309839,1068,4,76020,2,1,0,2017,False
269253,2468,5,76140,2,3.0,1,1991,True
661313,2317,50,76040,3,0.0,0,1949,True
87004,1074,36,76040,3,2,0,2000,False
323038,1899,110,76028,3,0.0,0,1951,True
537584,3052,162,76052,4,5.0,1,1963,True
305995,1568,71,76140,2,0.0,0,1936,True
442463,2406,79,76040,3,2.0,1,1982,False
353793,2211,67,76036,4,0.0,0,1977,True
88784,1621,117,75052,4,3.0,1,1977,False
251100,1163,147,76020,2,2,0,1990,True
172525,2822,70,76135,4,5.0,1,1959,False
347699,3170,31,76002,3,4.0,1,1955,False
582294,1803,22,76126,3,2.0,1,1975,False
311073,1209,27,76017,3,1,0,1956,False
447896,3404,10,76126,5,0.0,0,1993,False
345093,1489,6,76013,3,2,0,2014,True
435427,4097,61,76052,5,4.0,1,2007,False
462723,2407,101,76052,2,3.0,1,1932,True
371459,1813,136,76180,3,0.0,0,2006,True
309633,1571,274,76013,3,2.0,1,1944,True
32150,3142,62,76244,5,4.0,1,1965,False
596436,2764,30,76052,2,0.0,0,1999,False
468395,2754,6,76052,4,3.0,1,1946,False
131810,1986,30,76180,3,0.0,0,1973,True
309244,2281,74,76017,2,2.0,1,1967,True
264690,2383,78,76140,4,2.0,1,2008,False
262154,1788,338,76036,4,2.0,1,1955,True
364324,2744,134,76002,2,0.0,0,1937,False
181117,2685,5,76126,3,0.0,0,1965,False
234270,1321,219,76117,2,2,0,2003,False
235952,1353,40,76117,3,2,0,1963,False
494158,2891,96,76135,3,4.0,1,1998,False
254816,1908,133,76140,2,3.0,1,1977,True
331489,2082,15,76036,4,2.0,1,2018,False
231516,1195,78,76114,3,2,0,1947,False
264076,1731,2,76114,2,2.0,1,2002,True
299001,1885,62,76020,3,3.0,1,1999,False
358993,1428,20,76020,2,2,0,2005,False
351949,1488,266,76107,3,1,0,1953,True
162271,1257,159,76114,3,1,0,1999,True
232929,1341,55,76117,3,2,0,1994,True
549430,1816,214,76040,4,2.0,1,2006,False
249884,1640,15,76020,4,0.0,0,1999,True
563141,3189,108,76040,5,4.0,1,1982,False
236187,1920,126,76020,2,2.0,1,2012,False
279217,2657,152,76028,3,0.0,0,2018,False
242049,2125,216,76020,2,0.0,0,2008,True
109678,3159,203,75052,4,4.0,1,1984,False
1023127,3693,39,76092,5,5.0,1,1958,False
1295395,5637,93,76092,8,4.0,1,2010,False
412027,3596,139,76017,3,5.0,1,1958,True
213212,1577,262,76013,4,2.0,1,2012,True
62263,2973,77,75052,4,4.0,1,1994,True
291983,1859,336,76180,3,3.0,1,2008,False
376905,1322,2,76120,2,1,0,1966,True
